Unnamed: 0,ns,title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev
1,14.0,Category:Applied mathematics,966983.0,943.0,107.0,"finite geometry to some extent, graph <span class=""searchmatch"">theory</span> as applied to network <span class=""searchmatch"">analysis</span>, and a great deal <span class=""searchmatch"">of</span> what is called <span class=""searchmatch"">computer</span> science. Top 0–9 A B C D E F G H I",2020-05-11T18:04:38Z,theories of computer analysis,Applied mathematics,0.5454545454545454,22
2,14.0,Category:Programming language researchers,13947677.0,405.0,21.0,"<span class=""searchmatch"">Computer</span> scientists doing research in the fields <span class=""searchmatch"">of</span> programming language <span class=""searchmatch"">theory</span>, compiler construction and program <span class=""searchmatch"">analysis</span>. See also, Category:Programming",2021-06-18T00:18:21Z,theories of computer analysis,Programming language researchers,0.5121951219512195,25
1,14.0,Category:Coding theorists,39316758.0,171.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Coding</span> theorists.",2019-06-18T21:19:48Z,theories of computer coding,Coding theorists,0.4642857142857143,22
2,14.0,Category:Information theorists,5700219.0,197.0,4.0,"See also Category:<span class=""searchmatch"">Coding</span> theorists",2013-05-06T18:01:39Z,theories of computer coding,Information theorists,0.5,21
4,14.0,Category:Error detection and correction,1061200.0,339.0,29.0,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-04-22T19:17:21Z,theories of computer coding,Error detection and correction,0.45945945945945943,23
5,14.0,Category:Character encoding,2123467.0,260.0,29.0,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-09-26T21:40:36Z,theories of computer coding,Character encoding,0.5483870967741935,16
7,14.0,Category:Data compression,973795.0,508.0,17.0,"Articles relating to data compression, the process <span class=""searchmatch"">of</span> encoding information using fewer bits than the original representation.",2020-12-12T23:52:09Z,theories of computer coding,Data compression,0.5666666666666667,19
0,14.0,Category:Esoteric anthropogenesis,4111953.0,989.0,98.0,"The occult history <span class=""searchmatch"">of</span> human <span class=""searchmatch"">evolution</span> according to esoteric knowledge presented in the philosophies <span class=""searchmatch"">of</span> H.P. Blavatsky, Rudolf Steiner and Max Heindel",2020-07-19T22:19:08Z,theories of cultural evolution,Esoteric anthropogenesis,0.5,24
1,14.0,Category:Shades of color,5679444.0,239.0,14.0,"&quot;Shades&quot; <span class=""searchmatch"">of</span> Colors — all color differences, not only technical tints and shades <span class=""searchmatch"">of</span> color.",2020-10-31T23:33:34Z,theories of digital art,Shades of color,0.5384615384615384,14
1,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"society criticism <span class=""searchmatch"">of</span> dynamics <span class=""searchmatch"">theories</span> <span class=""searchmatch"">of</span> transfer Engineering studies Women in engineering Financial technology Policy Academic freedom <span class=""searchmatch"">Digital</span> divide Evidence-based",2021-08-20T01:23:54Z,theories of digital communication,Science and technology studies,0.46341463414634143,28
1,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"See also: Science and <span class=""searchmatch"">technology</span>",2021-08-20T01:23:54Z,theories of digital technologies,Science and technology studies,0.44999999999999996,22
0,14.0,Category:Political systems,709615.0,761.0,64.0,"Category:<span class=""searchmatch"">Political</span> ideologies and its main article <span class=""searchmatch"">Political</span> ideologies. Category:<span class=""searchmatch"">Political</span> <span class=""searchmatch"">theories</span> for theoretic concepts related to <span class=""searchmatch"">political</span> systems",2020-10-26T13:32:40Z,theories of economic political,Political systems,0.5757575757575757,25
1,14.0,Category:Criticisms of economics,26431719.0,1266.0,126.0,"consists <span class=""searchmatch"">of</span> criticisms <span class=""searchmatch"">of</span> specific <span class=""searchmatch"">economic</span> <span class=""searchmatch"">theories</span>, practices, or schools. If the article is instead a controversy, see instead <span class=""searchmatch"">Economic</span> controversies",2016-12-19T23:03:44Z,theories of economic political,Criticisms of economics,0.4411764705882353,18
4,14.0,Category:Identity politics,16609007.0,1110.0,126.0,"and other forms <span class=""searchmatch"">of</span> oppression are linked and to ensure that <span class=""searchmatch"">political</span> agendas and <span class=""searchmatch"">political</span> actions arising out <span class=""searchmatch"">of</span> identity <span class=""searchmatch"">politics</span> leave no one behind",2021-05-02T01:01:00Z,theories of economic political,Identity politics,0.5757575757575757,20
7,14.0,Category:American anarcho-capitalists,50957765.0,580.0,55.0,"adherents <span class=""searchmatch"">of</span> anarcho-capitalism, a <span class=""searchmatch"">political</span> philosophy and <span class=""searchmatch"">economic</span> <span class=""searchmatch"">theory</span> that advocates the elimination <span class=""searchmatch"">of</span> centralized states in favor <span class=""searchmatch"">of</span> a system <span class=""searchmatch"">of</span> private",2021-09-04T07:54:30Z,theories of economic political,American anarcho-capitalists,0.5128205128205128,22
1,14.0,Category:Sexual identity models,54374283.0,175.0,0.0,,2020-03-06T13:27:46Z,theories of gender sexuality,Sexual identity models,0.3870967741935484,23
0,14.0,Category:Interpersonal communication,34562178.0,163.0,0.0,,2016-09-12T20:16:31Z,theories of human relationships,Interpersonal communication,0.38888888888888884,23
1,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Investigations Tractatus Logico-Philosophicus Bertrand Russell Rudolf Carnap <span class=""searchmatch"">Jacques</span> <span class=""searchmatch"">Derrida</span> <span class=""searchmatch"">Of</span> Grammatology Limited Inc Benjamin Lee Whorf Gustav Bergmann J. L.",2017-11-16T16:13:15Z,theories of jacques derrida,Theories of language,0.4838709677419355,13
0,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"<span class=""searchmatch"">of</span> <span class=""searchmatch"">language</span> is the branch <span class=""searchmatch"">of</span> philosophy that studies <span class=""searchmatch"">language</span>. Its primary concerns include the nature <span class=""searchmatch"">of</span> linguistic meaning, reference, <span class=""searchmatch"">language</span> <span class=""searchmatch"">use</span>",2020-04-25T17:59:38Z,theories of language use,Philosophy of language,0.4666666666666667,12
1,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Paul Watzlawick Richard Montague Barbara Partee <span class=""searchmatch"">Theories</span> Causal <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> reference Contrast <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> meaning Contrastivism Conventionalism Cratylism",2017-11-16T16:13:15Z,theories of language use,Theories of language,0.16666666666666663,5
4,14.0,Category:Magic (supernatural),16567661.0,662.0,80.0,"influence the world <span class=""searchmatch"">using</span> rituals, symbols, actions, gestures and <span class=""searchmatch"">language</span>. Modern <span class=""searchmatch"">theories</span> <span class=""searchmatch"">of</span> magic may see it as the result <span class=""searchmatch"">of</span> a universal sympathy",2021-05-05T03:21:05Z,theories of language use,Magic (supernatural),0.5806451612903225,21
7,14.0,Category:Film theorists,5633679.0,446.0,69.0,"Film <span class=""searchmatch"">theory</span> seeks to systematize film as a medium. It may <span class=""searchmatch"">use</span> Critical <span class=""searchmatch"">theory</span>, Formalism, Marxism, philosophy <span class=""searchmatch"">of</span> <span class=""searchmatch"">language</span>, or Lacanian psychoanalysis,",2020-08-02T00:07:44Z,theories of language use,Film theorists,0.5925925925925926,21
8,14.0,Category:Large integers,21613557.0,1196.0,175.0,"Japanese-<span class=""searchmatch"">language</span> press discusses the quadrillions <span class=""searchmatch"">of</span> yen in the &quot;world gross product&quot;; if, so it can be argued that the Japanese-<span class=""searchmatch"">language</span> equivalent <span class=""searchmatch"">of</span> &quot;large",2021-10-22T14:00:44Z,theories of language use,Large integers,0.48,17
0,14.0,Category:Early modern Netherlandish cartography,64095581.0,817.0,16.0,"Jug (ca. 1660–62) View <span class=""searchmatch"">of</span> Delft (ca. 1660–61) A Woman Drinking with Two Men (1658) Man <span class=""searchmatch"">Writing</span> a <span class=""searchmatch"">Letter</span> (c. 1664–66) Portrait <span class=""searchmatch"">of</span> Antonie van Leeuwenhoek",2021-10-05T00:41:18Z,theories of letter writing,Early modern Netherlandish cartography,0.5454545454545454,31
2,14.0,Category:Early modern Netherlandish cartography,64095581.0,817.0,16.0,"Jug (ca. 1660–62) View <span class=""searchmatch"">of</span> Delft (ca. 1660–61) A Woman Drinking with Two Men (1658) <span class=""searchmatch"">Man</span> Writing a Letter (c. 1664–66) Portrait <span class=""searchmatch"">of</span> Antonie van Leeuwenhoek",2021-10-05T00:41:18Z,theories of man society,Early modern Netherlandish cartography,0.5476190476190477,30
1,14.0,Category:Statistical mechanics,958609.0,1028.0,131.0,"thermodynamic properties <span class=""searchmatch"">of</span> bulk <span class=""searchmatch"">materials</span> from the spectroscopic data <span class=""searchmatch"">of</span> individual molecules. Top 0–9 A B C D E F G H I J K L M <span class=""searchmatch"">N</span> O P Q R S T U V W X Y",2020-12-20T19:38:49Z,theories of materiality n,Statistical mechanics,0.5161290322580645,20
0,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"<span class=""searchmatch"">Philosophy</span> <span class=""searchmatch"">of</span> language is the branch <span class=""searchmatch"">of</span> <span class=""searchmatch"">philosophy</span> that studies language. Its primary concerns include the nature <span class=""searchmatch"">of</span> linguistic <span class=""searchmatch"">meaning</span>, reference, language",2020-04-25T17:59:38Z,theories of meaning philosophy,Philosophy of language,0.47058823529411764,23
3,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Watzlawick Richard Montague Barbara Partee <span class=""searchmatch"">Theories</span> Causal <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> reference Contrast <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">meaning</span> Contrastivism Conventionalism Cratylism Deconstruction",2017-11-16T16:13:15Z,theories of meaning philosophy,Theories of language,0.48484848484848486,16
7,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"process <span class=""searchmatch"">theory</span> Reverse salient Skunkworks project Sociotechnical system Technical <span class=""searchmatch"">change</span> Technocracy Technoscience feminist Technological <span class=""searchmatch"">change</span> convergence",2021-08-20T01:23:54Z,theories of media change,Science and technology studies,0.4571428571428572,25
8,14.0,Category:Philosophical movements,3074444.0,596.0,50.0,"appearance or increased popularity <span class=""searchmatch"">of</span> a specific school <span class=""searchmatch"">of</span> philosophy, or a fairly broad but identifiable sea-<span class=""searchmatch"">change</span> in philosophical thought on a particular",2016-12-08T08:44:31Z,theories of media change,Philosophical movements,0.53125,21
0,14.0,Category:Control theorists,17063851.0,192.0,34.0,"Researchers who study <span class=""searchmatch"">control</span> <span class=""searchmatch"">theory</span>. Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z",2020-04-23T15:53:00Z,theories of media control,Control theorists,0.4444444444444444,21
2,14.0,Category:Radio electronics,1474255.0,1290.0,160.0,"math, or <span class=""searchmatch"">theories</span> used to engineer receiver- and transmitter-related devices and circuits. For articles related to systems or entire pieces <span class=""searchmatch"">of</span> equipment",2021-09-03T22:26:26Z,theories of media control,Radio electronics,0.3846153846153846,19
6,14.0,Category:Control theory,1028771.0,259.0,29.0,"Wikimedia Commons has <span class=""searchmatch"">media</span> related to <span class=""searchmatch"">Control</span> <span class=""searchmatch"">theory</span>.",2021-10-18T02:57:35Z,theories of media control,Control theory,0.5,20
8,14.0,Category:Filter theory,1866651.0,318.0,23.0,"See also Tone <span class=""searchmatch"">control</span> circuits. For devices that function to separate items or materials from a non-homogeneous mass or context, see Category:Filters",2020-01-04T09:45:00Z,theories of media control,Filter theory,0.5384615384615384,20
9,14.0,Category:Stability theory,5494183.0,342.0,19.0,"This category deals with the stability <span class=""searchmatch"">of</span> solutions to differential equations. It corresponds roughly to MSC 34Dxx Stability <span class=""searchmatch"">Theory</span>.",2013-03-15T16:46:02Z,theories of media control,Stability theory,0.5862068965517242,20
0,14.0,Category:Early modern Netherlandish cartography,64095581.0,817.0,16.0,"Netherlandish (Dutch and Flemish) cartography in the early <span class=""searchmatch"">modern</span> period, especially in the 16th–18th centuries.",2021-10-05T00:41:18Z,theories of modern art,Early modern Netherlandish cartography,0.5,30
0,14.0,Category:Foundational quantum physics,1884592.0,981.0,118.0,"The category <span class=""searchmatch"">of</span> foundational quantum <span class=""searchmatch"">physics</span> encompasses the set <span class=""searchmatch"">of</span> physical phenomena, experiments and <span class=""searchmatch"">theories</span> from the late 19th and early 20th century",2013-03-14T04:42:18Z,theories of modern physics,Foundational quantum physics,0.5405405405405406,19
3,14.0,Category:Metatheory of science,25004257.0,188.0,0.0,"Reductionism / Determinism Rationalism / Empiricism Received view / Semantic view <span class=""searchmatch"">of</span> <span class=""searchmatch"">theories</span> Scientific realism / Anti-realism Scientific essentialism Scientific",2014-10-19T17:09:05Z,theories of modern physics,Metatheory of science,0.43333333333333335,18
0,14.0,Category:Psychological trauma interventions,53288610.0,654.0,19.0,"There are a number <span class=""searchmatch"">of</span> Interventions intended for clients who have experienced psychological trauma. See <span class=""searchmatch"">also</span> Category:Stress-related disorders",2021-11-28T22:13:34Z,theories of multimodality also,Psychological trauma interventions,0.4,29
1,14.0,Category:Psychological trauma interventions,53288610.0,654.0,19.0,"There are a number <span class=""searchmatch"">of</span> Interventions intended for clients who have experienced psychological trauma. See also Category:Stress-related disorders",2021-11-28T22:13:34Z,theories of multimodality analytical,Psychological trauma interventions,0.40909090909090906,30
1,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Paul Watzlawick Richard Montague Barbara Partee <span class=""searchmatch"">Theories</span> Causal <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> reference Contrast <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> meaning Contrastivism Conventionalism Cratylism",2017-11-16T16:13:15Z,theories of  natural language,Theories of language,0.31034482758620685,10
2,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"Philosophy <span class=""searchmatch"">of</span> <span class=""searchmatch"">language</span> is the branch <span class=""searchmatch"">of</span> philosophy that studies <span class=""searchmatch"">language</span>. Its primary concerns include the nature <span class=""searchmatch"">of</span> linguistic meaning, reference, <span class=""searchmatch"">language</span> use",2020-04-25T17:59:38Z,theories of  natural language,Philosophy of language,0.5,17
5,14.0,Category:Philosophers of religion,2033396.0,302.0,29.0,"Irenaean theodicy <span class=""searchmatch"">Natural</span> evil Theodicy Philosophers <span class=""searchmatch"">of</span> religion (by date active) Related topics Criticism <span class=""searchmatch"">of</span> religion Desacralization <span class=""searchmatch"">of</span> knowledge Ethics",2021-05-06T00:10:46Z,theories of  natural language,Philosophers of religion,0.5675675675675675,22
2,14.0,Category:Maritime archaeology,6915014.0,1140.0,130.0,"relatively <span class=""searchmatch"">new</span> sub-discipline <span class=""searchmatch"">of</span> archaeology, having only developed distinct academic <span class=""searchmatch"">theories</span> and vocational practices in the latter half <span class=""searchmatch"">of</span> the twentieth",2019-11-14T21:45:35Z,theories of new media,Maritime archaeology,0.5862068965517242,19
0,14.0,Category:Metatheory of science,25004257.0,188.0,0.0,"science Information Mind Psychiatry Psychology <span class=""searchmatch"">Perception</span> Space and time Related topics Alchemy Criticism <span class=""searchmatch"">of</span> science Descriptive science Epistemology Faith",2014-10-19T17:09:05Z,theories of social perception,Metatheory of science,0.3870967741935484,18
3,14.0,Category:Statistics educators,27363556.0,858.0,54.0,"to statistics education, i.e. the teaching and learning <span class=""searchmatch"">of</span> statistics (including both <span class=""searchmatch"">theory</span> and practice). Statisticians involved in producing educational",2019-09-17T11:11:47Z,theories of social processes,Statistics educators,0.5882352941176471,22
5,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"constructivism <span class=""searchmatch"">Social</span> epistemology Transhumanism Sociology Actor–network <span class=""searchmatch"">theory</span> <span class=""searchmatch"">Social</span> construction <span class=""searchmatch"">of</span> technology shaping <span class=""searchmatch"">of</span> technology Sociology <span class=""searchmatch"">of</span> knowledge",2021-08-20T01:23:54Z,theories of social processes,Science and technology studies,0.4736842105263158,24
0,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Relevance <span class=""searchmatch"">theory</span> <span class=""searchmatch"">Semantic</span> externalism <span class=""searchmatch"">Semantic</span> holism Situation semantics <span class=""searchmatch"">Structuralism</span> Supposition <span class=""searchmatch"">theory</span> Symbiosism Theological noncognitivism <span class=""searchmatch"">Theory</span> <span class=""searchmatch"">of</span> descriptions",2017-11-16T16:13:15Z,theories of structural semantic,Theories of language,0.4545454545454546,17
1,14.0,Category:Metatheory of science,25004257.0,188.0,0.0,"Reductionism / Determinism Rationalism / Empiricism Received view / <span class=""searchmatch"">Semantic</span> view <span class=""searchmatch"">of</span> <span class=""searchmatch"">theories</span> Scientific realism / Anti-realism Scientific essentialism Scientific",2014-10-19T17:09:05Z,theories of structural semantic,Metatheory of science,0.4242424242424242,22
0,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"Technological change convergence <span class=""searchmatch"">determinism</span> revolution transitions Technology and society criticism <span class=""searchmatch"">of</span> dynamics <span class=""searchmatch"">theories</span> <span class=""searchmatch"">of</span> transfer Engineering studies",2021-08-20T01:23:54Z,theories of technological determinism,Science and technology studies,0.4418604651162791,22
0,14.0,Category:Additive number theory,20902687.0,221.0,17.0,"Additive number <span class=""searchmatch"">theory</span> is the branch <span class=""searchmatch"">of</span> number <span class=""searchmatch"">theory</span> that studies <span class=""searchmatch"">ways</span> to represent numbers as sums.",2013-03-27T04:38:09Z,theories of text ways,Additive number theory,0.5666666666666667,18
1,14.0,Category:The X-Files video games,11879479.0,442.0,0.0,,2020-10-14T23:47:51Z,theories of video games,The X-Files video games,0.23076923076923073,9
2,14.0,Category:Ninja Theory games,57753432.0,89.0,0.0,,2018-06-24T08:13:30Z,theories of video games,Ninja Theory games,0.5357142857142857,15
3,14.0,"Category:Religious faiths, traditions, and movements",1188185.0,391.0,13.0,"Populations Religiocentrism Schism Science State Theocracy Vegetarianism <span class=""searchmatch"">Video</span> <span class=""searchmatch"">games</span> Violence persecution terrorism war Wealth Secularism and irreligion Agnosticism",2019-07-20T02:28:24Z,theories of video games,"Religious faiths, traditions, and movements",0.5,33
0,14.0,Category:Functionalism (social theory),36599442.0,228.0,21.0,"This category is for all social <span class=""searchmatch"">theories</span> and theorists related to functionalism. For other <span class=""searchmatch"">meanings</span> <span class=""searchmatch"">of</span> the <span class=""searchmatch"">word</span>, see Functionalism (disambiguation).",2019-10-24T21:17:28Z,theories of word meaning,Functionalism (social theory),0.5277777777777778,25
0,14.0,Category:Systems theory,717695.0,364.0,62.0,"Systems <span class=""searchmatch"">theory</span> is the interdisciplinary study <span class=""searchmatch"">of</span> systems in science and <span class=""searchmatch"">society</span>. It offers frameworks to describe and analyze groups <span class=""searchmatch"">of</span> objects that <span class=""searchmatch"">work</span> together",2020-08-29T17:44:54Z,theories of work society,Systems theory,0.5925925925925926,19
3,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"convergence determinism revolution transitions Technology and <span class=""searchmatch"">society</span> criticism <span class=""searchmatch"">of</span> dynamics <span class=""searchmatch"">theories</span> <span class=""searchmatch"">of</span> transfer Engineering studies Women in engineering Financial",2021-08-20T01:23:54Z,theories of work society,Science and technology studies,0.5405405405405406,24
1,14.0,Category:Internet theorists,50231820.0,174.0,0.0,,2021-05-05T15:24:33Z,theorists of media technologies,Internet theorists,0.5588235294117647,24
2,14.0,Category:Historians of printing,50237779.0,320.0,0.0,,2021-02-26T19:04:31Z,theorists of media technologies,Historians of printing,0.5277777777777778,20
0,14.0,Category:Analytic number theory,694968.0,329.0,39.0,"number <span class=""searchmatch"">theory</span> is the branch <span class=""searchmatch"">of</span> number <span class=""searchmatch"">theory</span> that uses methods from mathematical analysis. Its first major success was the application <span class=""searchmatch"">of</span> <span class=""searchmatch"">complex</span> analysis",2014-12-20T16:47:23Z,theory of ' complex,Analytic number theory,0.5862068965517242,20
1,14.0,Category:Moduli theory,2783459.0,449.0,51.0,"Moduli <span class=""searchmatch"">theory</span> is a branch <span class=""searchmatch"">of</span> the fields <span class=""searchmatch"">of</span> algebraic geometry, <span class=""searchmatch"">complex</span> manifolds and singularity <span class=""searchmatch"">theory</span>. It aims to construct and study moduli spaces,",2013-03-30T18:54:39Z,theory of ' complex,Moduli theory,0.5454545454545454,16
9,14.0,Category:Potential theory,1432114.0,413.0,30.0,"Potential <span class=""searchmatch"">theory</span> concerns itself with the study <span class=""searchmatch"">of</span> harmonic functions. This category corresponds roughly to MSC 31-XX Potential <span class=""searchmatch"">theory</span>; see 31-XX at MathSciNet",2019-09-14T05:39:31Z,theory of ' complex,Potential theory,0.5416666666666667,17
3,14.0,Category:Early modern Netherlandish cartography,64095581.0,817.0,16.0,"<span class=""searchmatch"">of</span> Exploration (Dutch systematic mapping <span class=""searchmatch"">of</span> the far southern sky, c. 1595–1599) Dutch commercial cartography in the Age <span class=""searchmatch"">of</span> Discovery Dutch <span class=""searchmatch"">corporate</span> cartography",2021-10-05T00:41:18Z,theory of ' corporate,Early modern Netherlandish cartography,0.5952380952380952,29
0,14.0,Category:Mutualism (economic theory),31176645.0,278.0,16.0,"This category is for articles relating to <span class=""searchmatch"">Mutualism</span> (economic <span class=""searchmatch"">theory</span>), largely associated with Pierre-Joseph Proudhon.",2018-01-13T16:53:02Z,theory of ' mutual,Mutualism (economic theory),0.5,23
3,14.0,Category:Possible impact craters on Earth,24329075.0,86.0,2.0,Geology portal,2016-07-03T17:27:03Z,theory of ' possible,Possible impact craters on Earth,0.5555555555555556,29
4,14.0,Category:Philosophers of religion,2033396.0,302.0,29.0,"Conceptions <span class=""searchmatch"">of</span> God Existence <span class=""searchmatch"">of</span> God Theology Acosmism Agnosticism Animism Antireligion Atheism Creationism Dharmism Deism Demonology Divine command <span class=""searchmatch"">theory</span> Dualism",2021-05-06T00:10:46Z,theory of ' possible,Philosophers of religion,0.48275862068965514,18
6,14.0,Category:Analytic philosophers,695750.0,640.0,86.0,"philosophy (sometimes analytical philosophy) is a generic term for a style <span class=""searchmatch"">of</span> philosophy that came to dominate English-speaking countries in the 20th century",2020-12-17T20:40:41Z,theory of ' possible,Analytic philosophers,0.5357142857142857,18
0,14.0,Category:Metatheory of science,25004257.0,188.0,0.0,"Testability Theory choice Theory-ladenness Underdetermination <span class=""searchmatch"">Unity</span> <span class=""searchmatch"">of</span> science Metatheory <span class=""searchmatch"">of</span> science Coherentism Confirmation holism Constructive empiricism",2014-10-19T17:09:05Z,theory of ' unity,Metatheory of science,0.48,11
1,14.0,Category:Mathematical proofs,34560653.0,828.0,83.0,"should be placed in Category:<span class=""searchmatch"">Automated</span> theorem proving. Articles on proof <span class=""searchmatch"">theory</span> should be placed in Category:Proof <span class=""searchmatch"">theory</span>. See Wikipedia:WikiProject Mathematics/Proofs",2019-09-13T00:21:43Z,theory of automated,Mathematical proofs,0.5384615384615384,17
1,14.0,Category:Frames of reference,2433258.0,662.0,65.0,"frame <span class=""searchmatch"">of</span> reference is often a useful way <span class=""searchmatch"">of</span> defining a particular state <span class=""searchmatch"">of</span> motion, the expected properties <span class=""searchmatch"">of</span> a set <span class=""searchmatch"">of</span> objects with a common state <span class=""searchmatch"">of</span> motion",2021-10-04T22:36:47Z,theory of frames,Frames of reference,0.4782608695652174,13
2,14.0,Category:Health effects of alcohol,47240138.0,217.0,2.0,"(AA): Adult Children <span class=""searchmatch"">of</span> Alcoholics (ACA) Alcohol limitation 0-0-1-3 Alcohol education Alcohol server training Breathalyzer <span class=""searchmatch"">FRAMES</span> Dry January Foundation",2021-03-14T10:35:58Z,theory of frames,Health effects of alcohol,0.5862068965517242,18
6,14.0,Category:Strongly NP-complete problems,20666353.0,112.0,0.0,,2011-03-17T09:57:46Z,theory of strong,Strongly NP-complete problems,0.5483870967741935,22
1,14.0,Category:Percolation theory,54267082.0,132.0,0.0,,2018-05-20T05:31:36Z,theory of transition,Percolation theory,0.41666666666666663,15
2,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"change convergence determinism revolution <span class=""searchmatch"">transitions</span> Technology and society criticism <span class=""searchmatch"">of</span> dynamics <span class=""searchmatch"">theories</span> <span class=""searchmatch"">of</span> transfer Engineering studies Women in engineering",2021-08-20T01:23:54Z,theory of transition,Science and technology studies,0.5714285714285714,23
4,14.0,Category:Architecture of Sri Lanka,23140680.0,316.0,0.0,"Sri Lankan architecture History Anuradhapura period Polonnaruwa period <span class=""searchmatch"">Transitional</span> period Kandyan period British Ceylon period Modern Influences Buddhist",2020-04-26T17:32:14Z,theory of transition,Architecture of Sri Lanka,0.5,18
5,14.0,Category:Southern Ming,55023005.0,633.0,23.0,"Later Jin invasion <span class=""searchmatch"">of</span> Joseon Qing invasion <span class=""searchmatch"">of</span> Joseon <span class=""searchmatch"">Transition</span> from Ming to Qing Battle <span class=""searchmatch"">of</span> Shanhai Pass Great Clearance Revolt <span class=""searchmatch"">of</span> the Three Feudatories",2021-08-04T15:11:47Z,theory of transition,Southern Ming,0.5652173913043479,16
6,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Paul Watzlawick Richard Montague Barbara Partee <span class=""searchmatch"">Theories</span> Causal <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> reference Contrast <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> meaning Contrastivism Conventionalism Cratylism",2017-11-16T16:13:15Z,theory of mental,Theories of language,0.4347826086956522,10
8,14.0,Category:Philosophy of mind,772259.0,248.0,29.0,"Materialism <span class=""searchmatch"">Mental</span> event <span class=""searchmatch"">Mental</span> image <span class=""searchmatch"">Mental</span> process <span class=""searchmatch"">Mental</span> property <span class=""searchmatch"">Mental</span> representation Mind Mind–body problem New mysterianism Pain Problem <span class=""searchmatch"">of</span> other minds",2021-04-05T10:58:40Z,theory of mental,Philosophy of mind,0.5833333333333333,11
0,14.0,Category:Theory of computation,3233312.0,465.0,46.0,"<span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span> is the branch that deals with whether and how efficiently problems can be solved on a model <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span>, using an <span class=""searchmatch"">algorithm</span>.",2020-01-28T20:25:57Z,theory of algorithmic computation,Theory of computation,0.36363636363636365,13
1,14.0,Category:Computational physics,792595.0,322.0,24.0,"<span class=""searchmatch"">Computational</span> physics is the study and implementation <span class=""searchmatch"">of</span> numerical <span class=""searchmatch"">algorithms</span> in order to solve problems in physics for which a quantitative <span class=""searchmatch"">theory</span> already",2020-12-21T22:02:56Z,theory of algorithmic computation,Computational physics,0.5,27
2,14.0,Category:Computational problems in graph theory,25346631.0,211.0,10.0,"This category lists <span class=""searchmatch"">computational</span> problems that arise in graph <span class=""searchmatch"">theory</span>.",2020-05-02T09:01:05Z,theory of algorithmic computation,Computational problems in graph theory,0.34883720930232553,30
3,14.0,Category:Theoretical computer scientists,13980543.0,435.0,52.0," including but not limited to <span class=""searchmatch"">algorithm</span> design and analysis, <span class=""searchmatch"">computational</span> complexity <span class=""searchmatch"">theory</span>, and computability <span class=""searchmatch"">theory</span>. Top 0–9 A B C D E F G H I J K",2020-04-22T19:45:01Z,theory of algorithmic computation,Theoretical computer scientists,0.4390243902439024,25
4,14.0,Category:Number theoretic algorithms,704479.0,237.0,13.0,"This category deals with <span class=""searchmatch"">algorithms</span> in number <span class=""searchmatch"">theory</span>, especially primality testing and similar.",2020-08-29T17:30:02Z,theory of algorithmic computation,Number theoretic algorithms,0.42105263157894735,25
5,14.0,Category:Computer arithmetic algorithms,38133621.0,619.0,50.0,"efficient evaluation <span class=""searchmatch"">of</span> mathematical constants and special functions to high precision. See also Category:Number theoretic <span class=""searchmatch"">algorithms</span> for arbitrary-precision",2019-11-01T21:27:24Z,theory of algorithmic computation,Computer arithmetic algorithms,0.29729729729729726,24
6,14.0,Category:Algorithmic information theory,1116853.0,110.0,0.0,,2013-03-28T01:08:41Z,theory of algorithmic computation,Algorithmic information theory,0.25,24
7,14.0,Category:Computational number theory,1183044.0,152.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Computational</span> number <span class=""searchmatch"">theory</span>.",2020-08-29T18:23:32Z,theory of algorithmic computation,Computational number theory,0.3783783783783784,28
